conv1_pruning,conv2_pruning,conv3_pruning,conv4_pruning,conv5_pruning,conv1_bits,conv2_bits,conv3_bits,conv4_bits,conv5_bits,conv1_bram,conv2_bram,conv3_bram,conv4_bram,conv5_bram,brams,accuracy
18,36,63,72,126,8,6,8,6,8,4.5,6.5,14.5,12.5,28.5,66.5,0.4565
18,36,63,69,135,8,6,8,6,6,4.5,6.5,14.5,12.0,23.0,60.5,0.408
18,36,63,69,132,8,6,8,6,6,4.5,6.5,14.5,12.0,22.5,60.0,0.4115
18,36,63,69,135,8,6,8,6,8,4.5,6.5,14.5,12.0,30.5,68.0,0.4205
18,36,63,69,126,8,6,8,6,8,4.5,6.5,14.5,12.0,28.5,66.0,0.44
18,36,63,72,135,8,6,8,8,6,4.5,6.5,14.5,16.5,23.0,65.0,0.3915
18,36,63,72,132,8,6,8,8,6,4.5,6.5,14.5,16.5,22.5,64.5,0.405
18,36,63,72,135,8,6,8,8,8,4.5,6.5,14.5,16.5,30.5,72.5,0.407
18,36,63,72,126,8,6,8,8,8,4.5,6.5,14.5,16.5,28.5,70.5,0.4285
18,36,63,63,135,8,6,8,8,6,4.5,6.5,14.5,14.5,23.0,63.0,0.3915
18,36,63,63,132,8,6,8,8,6,4.5,6.5,14.5,14.5,22.5,62.5,0.3995
18,36,63,63,135,8,6,8,8,8,4.5,6.5,14.5,14.5,30.5,70.5,0.4085
18,36,63,63,126,8,6,8,8,8,4.5,6.5,14.5,14.5,28.5,68.5,0.419
18,33,72,72,135,8,6,6,6,6,4.5,6.0,12.5,12.5,23.0,58.5,0.4695
18,33,72,72,132,8,6,6,6,6,4.5,6.0,12.5,12.5,22.5,58.0,0.479
18,33,72,72,135,8,6,6,6,8,4.5,6.0,12.5,12.5,30.5,66.0,0.4685
18,33,72,72,126,8,6,6,6,8,4.5,6.0,12.5,12.5,28.5,64.0,0.4765
18,33,72,69,135,8,6,6,6,6,4.5,6.0,12.5,12.0,23.0,58.0,0.451
18,33,72,69,132,8,6,6,6,6,4.5,6.0,12.5,12.0,22.5,57.5,0.4555
18,33,72,69,135,8,6,6,6,8,4.5,6.0,12.5,12.0,30.5,65.5,0.443
18,33,72,69,126,8,6,6,6,8,4.5,6.0,12.5,12.0,28.5,63.5,0.4475
18,33,72,72,135,8,6,6,8,6,4.5,6.0,12.5,16.5,23.0,62.5,0.479
18,33,72,72,132,8,6,6,8,6,4.5,6.0,12.5,16.5,22.5,62.0,0.491
18,33,72,72,135,8,6,6,8,8,4.5,6.0,12.5,16.5,30.5,70.0,0.475
18,33,72,72,126,8,6,6,8,8,4.5,6.0,12.5,16.5,28.5,68.0,0.497
18,33,72,63,135,8,6,6,8,6,4.5,6.0,12.5,14.5,23.0,60.5,0.479
18,33,72,63,132,8,6,6,8,6,4.5,6.0,12.5,14.5,22.5,60.0,0.4795
18,33,72,63,135,8,6,6,8,8,4.5,6.0,12.5,14.5,30.5,68.0,0.466
18,33,72,63,126,8,6,6,8,8,4.5,6.0,12.5,14.5,28.5,66.0,0.468
18,33,69,72,135,8,6,6,6,6,4.5,6.0,12.0,12.5,23.0,58.0,0.492
18,33,69,72,132,8,6,6,6,6,4.5,6.0,12.0,12.5,22.5,57.5,0.5055
18,33,69,72,135,8,6,6,6,8,4.5,6.0,12.0,12.5,30.5,65.5,0.4925
18,33,69,72,126,8,6,6,6,8,4.5,6.0,12.0,12.5,28.5,63.5,0.51
18,33,69,69,135,8,6,6,6,6,4.5,6.0,12.0,12.0,23.0,57.5,0.482
18,33,69,69,132,8,6,6,6,6,4.5,6.0,12.0,12.0,22.5,57.0,0.491
18,33,69,69,135,8,6,6,6,8,4.5,6.0,12.0,12.0,30.5,65.0,0.478
18,33,69,69,126,8,6,6,6,8,4.5,6.0,12.0,12.0,28.5,63.0,0.488
18,33,69,72,135,8,6,6,8,6,4.5,6.0,12.0,16.5,23.0,62.0,0.485
18,33,69,72,132,8,6,6,8,6,4.5,6.0,12.0,16.5,22.5,61.5,0.4965
18,33,69,72,135,8,6,6,8,8,4.5,6.0,12.0,16.5,30.5,69.5,0.4865
18,33,69,72,126,8,6,6,8,8,4.5,6.0,12.0,16.5,28.5,67.5,0.512
18,33,69,63,135,8,6,6,8,6,4.5,6.0,12.0,14.5,23.0,60.0,0.5035
18,33,69,63,132,8,6,6,8,6,4.5,6.0,12.0,14.5,22.5,59.5,0.5035
18,33,69,63,135,8,6,6,8,8,4.5,6.0,12.0,14.5,30.5,67.5,0.497
18,33,69,63,126,8,6,6,8,8,4.5,6.0,12.0,14.5,28.5,65.5,0.498
18,33,72,72,135,8,6,8,6,6,4.5,6.0,16.5,12.5,23.0,62.5,0.484
18,33,72,72,132,8,6,8,6,6,4.5,6.0,16.5,12.5,22.5,62.0,0.497
18,33,72,72,135,8,6,8,6,8,4.5,6.0,16.5,12.5,30.5,70.0,0.475
18,33,72,72,126,8,6,8,6,8,4.5,6.0,16.5,12.5,28.5,68.0,0.496
18,33,72,69,135,8,6,8,6,6,4.5,6.0,16.5,12.0,23.0,62.0,0.4645
18,33,72,69,132,8,6,8,6,6,4.5,6.0,16.5,12.0,22.5,61.5,0.472
18,33,72,69,135,8,6,8,6,8,4.5,6.0,16.5,12.0,30.5,69.5,0.4605
18,33,72,69,126,8,6,8,6,8,4.5,6.0,16.5,12.0,28.5,67.5,0.478
18,33,72,72,135,8,6,8,8,6,4.5,6.0,16.5,16.5,23.0,66.5,0.49
18,33,72,72,132,8,6,8,8,6,4.5,6.0,16.5,16.5,22.5,66.0,0.497
18,33,72,72,135,8,6,8,8,8,4.5,6.0,16.5,16.5,30.5,74.0,0.482
18,33,72,72,126,8,6,8,8,8,4.5,6.0,16.5,16.5,28.5,72.0,0.5085
18,33,72,63,135,8,6,8,8,6,4.5,6.0,16.5,14.5,23.0,64.5,0.496
18,33,72,63,132,8,6,8,8,6,4.5,6.0,16.5,14.5,22.5,64.0,0.498
18,33,72,63,135,8,6,8,8,8,4.5,6.0,16.5,14.5,30.5,72.0,0.483
18,33,72,63,126,8,6,8,8,8,4.5,6.0,16.5,14.5,28.5,70.0,0.4885
18,33,63,72,135,8,6,8,6,6,4.5,6.0,14.5,12.5,23.0,60.5,0.3965
18,33,63,72,132,8,6,8,6,6,4.5,6.0,14.5,12.5,22.5,60.0,0.409
18,33,63,72,135,8,6,8,6,8,4.5,6.0,14.5,12.5,30.5,68.0,0.403
18,33,63,72,126,8,6,8,6,8,4.5,6.0,14.5,12.5,28.5,66.0,0.429
18,33,63,69,135,8,6,8,6,6,4.5,6.0,14.5,12.0,23.0,60.0,0.39
18,33,63,69,132,8,6,8,6,6,4.5,6.0,14.5,12.0,22.5,59.5,0.3985
18,33,63,69,135,8,6,8,6,8,4.5,6.0,14.5,12.0,30.5,67.5,0.3935
18,33,63,69,126,8,6,8,6,8,4.5,6.0,14.5,12.0,28.5,65.5,0.4195
18,33,63,72,135,8,6,8,8,6,4.5,6.0,14.5,16.5,23.0,64.5,0.376
18,33,63,72,132,8,6,8,8,6,4.5,6.0,14.5,16.5,22.5,64.0,0.3805
18,33,63,72,135,8,6,8,8,8,4.5,6.0,14.5,16.5,30.5,72.0,0.386
18,33,63,72,126,8,6,8,8,8,4.5,6.0,14.5,16.5,28.5,70.0,0.41
18,33,63,63,135,8,6,8,8,6,4.5,6.0,14.5,14.5,23.0,62.5,0.394
18,33,63,63,132,8,6,8,8,6,4.5,6.0,14.5,14.5,22.5,62.0,0.402
18,33,63,63,135,8,6,8,8,8,4.5,6.0,14.5,14.5,30.5,70.0,0.4025
18,33,63,63,126,8,6,8,8,8,4.5,6.0,14.5,14.5,28.5,68.0,0.4255
18,36,72,72,135,8,8,6,6,6,4.5,8.5,12.5,12.5,23.0,61.0,0.583
18,36,72,72,132,8,8,6,6,6,4.5,8.5,12.5,12.5,22.5,60.5,0.577
18,36,72,72,135,8,8,6,6,8,4.5,8.5,12.5,12.5,30.5,68.5,0.573
18,36,72,72,126,8,8,6,6,8,4.5,8.5,12.5,12.5,28.5,66.5,0.5695
18,36,72,69,135,8,8,6,6,6,4.5,8.5,12.5,12.0,23.0,60.5,0.553
18,36,72,69,132,8,8,6,6,6,4.5,8.5,12.5,12.0,22.5,60.0,0.55
18,36,72,69,135,8,8,6,6,8,4.5,8.5,12.5,12.0,30.5,68.0,0.551
18,36,72,69,126,8,8,6,6,8,4.5,8.5,12.5,12.0,28.5,66.0,0.537
18,36,72,72,135,8,8,6,8,6,4.5,8.5,12.5,16.5,23.0,65.0,0.584
18,36,72,72,132,8,8,6,8,6,4.5,8.5,12.5,16.5,22.5,64.5,0.5765
18,36,72,72,135,8,8,6,8,8,4.5,8.5,12.5,16.5,30.5,72.5,0.5785
18,36,72,72,126,8,8,6,8,8,4.5,8.5,12.5,16.5,28.5,70.5,0.573
18,36,72,63,135,8,8,6,8,6,4.5,8.5,12.5,14.5,23.0,63.0,0.542
18,36,72,63,132,8,8,6,8,6,4.5,8.5,12.5,14.5,22.5,62.5,0.5355
18,36,72,63,135,8,8,6,8,8,4.5,8.5,12.5,14.5,30.5,70.5,0.5405
18,36,72,63,126,8,8,6,8,8,4.5,8.5,12.5,14.5,28.5,68.5,0.521
18,36,69,72,135,8,8,6,6,6,4.5,8.5,12.0,12.5,23.0,60.5,0.5835
18,36,69,72,132,8,8,6,6,6,4.5,8.5,12.0,12.5,22.5,60.0,0.5815
18,36,69,72,135,8,8,6,6,8,4.5,8.5,12.0,12.5,30.5,68.0,0.5865
18,36,69,72,126,8,8,6,6,8,4.5,8.5,12.0,12.5,28.5,66.0,0.5805
18,36,69,69,135,8,8,6,6,6,4.5,8.5,12.0,12.0,23.0,60.0,0.571
18,36,69,69,132,8,8,6,6,6,4.5,8.5,12.0,12.0,22.5,59.5,0.5735
18,36,69,69,135,8,8,6,6,8,4.5,8.5,12.0,12.0,30.5,67.5,0.5705
18,36,69,69,126,8,8,6,6,8,4.5,8.5,12.0,12.0,28.5,65.5,0.559
18,36,69,72,135,8,8,6,8,6,4.5,8.5,12.0,16.5,23.0,64.5,0.5745
18,36,69,72,132,8,8,6,8,6,4.5,8.5,12.0,16.5,22.5,64.0,0.5745
18,36,69,72,135,8,8,6,8,8,4.5,8.5,12.0,16.5,30.5,72.0,0.5795
18,36,69,72,126,8,8,6,8,8,4.5,8.5,12.0,16.5,28.5,70.0,0.5755
18,36,69,63,135,8,8,6,8,6,4.5,8.5,12.0,14.5,23.0,62.5,0.555
18,36,69,63,132,8,8,6,8,6,4.5,8.5,12.0,14.5,22.5,62.0,0.55
18,36,69,63,135,8,8,6,8,8,4.5,8.5,12.0,14.5,30.5,70.0,0.5525
18,36,69,63,126,8,8,6,8,8,4.5,8.5,12.0,14.5,28.5,68.0,0.5295
18,36,72,72,135,8,8,8,6,6,4.5,8.5,16.5,12.5,23.0,65.0,0.5855
18,36,72,72,132,8,8,8,6,6,4.5,8.5,16.5,12.5,22.5,64.5,0.5865
18,36,72,72,135,8,8,8,6,8,4.5,8.5,16.5,12.5,30.5,72.5,0.587
18,36,72,72,126,8,8,8,6,8,4.5,8.5,16.5,12.5,28.5,70.5,0.5785
18,36,72,69,135,8,8,8,6,6,4.5,8.5,16.5,12.0,23.0,64.5,0.5785
18,36,72,69,132,8,8,8,6,6,4.5,8.5,16.5,12.0,22.5,64.0,0.5725
18,36,72,69,135,8,8,8,6,8,4.5,8.5,16.5,12.0,30.5,72.0,0.5765
18,36,72,69,126,8,8,8,6,8,4.5,8.5,16.5,12.0,28.5,70.0,0.557
18,36,72,72,135,8,8,8,8,6,4.5,8.5,16.5,16.5,23.0,69.0,0.586
18,36,72,72,132,8,8,8,8,6,4.5,8.5,16.5,16.5,22.5,68.5,0.5845
18,36,72,72,135,8,8,8,8,8,4.5,8.5,16.5,16.5,30.5,76.5,0.587
18,36,72,72,126,8,8,8,8,8,4.5,8.5,16.5,16.5,28.5,74.5,0.578
18,36,72,63,135,8,8,8,8,6,4.5,8.5,16.5,14.5,23.0,67.0,0.557
18,36,72,63,132,8,8,8,8,6,4.5,8.5,16.5,14.5,22.5,66.5,0.553
18,36,72,63,135,8,8,8,8,8,4.5,8.5,16.5,14.5,30.5,74.5,0.5535
18,36,72,63,126,8,8,8,8,8,4.5,8.5,16.5,14.5,28.5,72.5,0.536
18,36,63,72,135,8,8,8,6,6,4.5,8.5,14.5,12.5,23.0,63.0,0.4305
18,36,63,72,132,8,8,8,6,6,4.5,8.5,14.5,12.5,22.5,62.5,0.4415
18,36,63,72,135,8,8,8,6,8,4.5,8.5,14.5,12.5,30.5,70.5,0.445
18,36,63,72,126,8,8,8,6,8,4.5,8.5,14.5,12.5,28.5,68.5,0.4595
18,36,63,69,135,8,8,8,6,6,4.5,8.5,14.5,12.0,23.0,62.5,0.4155
18,36,63,69,132,8,8,8,6,6,4.5,8.5,14.5,12.0,22.5,62.0,0.4215
18,36,63,69,135,8,8,8,6,8,4.5,8.5,14.5,12.0,30.5,70.0,0.426
18,36,63,69,126,8,8,8,6,8,4.5,8.5,14.5,12.0,28.5,68.0,0.4465
18,36,63,72,135,8,8,8,8,6,4.5,8.5,14.5,16.5,23.0,67.0,0.4055
18,36,63,72,132,8,8,8,8,6,4.5,8.5,14.5,16.5,22.5,66.5,0.4135
18,36,63,72,135,8,8,8,8,8,4.5,8.5,14.5,16.5,30.5,74.5,0.419
18,36,63,72,126,8,8,8,8,8,4.5,8.5,14.5,16.5,28.5,72.5,0.434
18,36,63,63,135,8,8,8,8,6,4.5,8.5,14.5,14.5,23.0,65.0,0.4005
18,36,63,63,132,8,8,8,8,6,4.5,8.5,14.5,14.5,22.5,64.5,0.395
18,36,63,63,135,8,8,8,8,8,4.5,8.5,14.5,14.5,30.5,72.5,0.415
18,36,63,63,126,8,8,8,8,8,4.5,8.5,14.5,14.5,28.5,70.5,0.4115
18,27,72,72,135,8,8,6,6,6,4.5,6.5,12.5,12.5,23.0,59.0,0.2505
18,27,72,72,132,8,8,6,6,6,4.5,6.5,12.5,12.5,22.5,58.5,0.2615
18,27,72,72,135,8,8,6,6,8,4.5,6.5,12.5,12.5,30.5,66.5,0.2525
18,27,72,72,126,8,8,6,6,8,4.5,6.5,12.5,12.5,28.5,64.5,0.2885
18,27,72,69,135,8,8,6,6,6,4.5,6.5,12.5,12.0,23.0,58.5,0.2495
18,27,72,69,132,8,8,6,6,6,4.5,6.5,12.5,12.0,22.5,58.0,0.265
18,27,72,69,135,8,8,6,6,8,4.5,6.5,12.5,12.0,30.5,66.0,0.2525
18,27,72,69,126,8,8,6,6,8,4.5,6.5,12.5,12.0,28.5,64.0,0.2875
18,27,72,72,135,8,8,6,8,6,4.5,6.5,12.5,16.5,23.0,63.0,0.2435
18,27,72,72,132,8,8,6,8,6,4.5,6.5,12.5,16.5,22.5,62.5,0.256
18,27,72,72,135,8,8,6,8,8,4.5,6.5,12.5,16.5,30.5,70.5,0.2445
18,27,72,72,126,8,8,6,8,8,4.5,6.5,12.5,16.5,28.5,68.5,0.28
18,27,72,63,135,8,8,6,8,6,4.5,6.5,12.5,14.5,23.0,61.0,0.269
18,27,72,63,132,8,8,6,8,6,4.5,6.5,12.5,14.5,22.5,60.5,0.28
18,27,72,63,135,8,8,6,8,8,4.5,6.5,12.5,14.5,30.5,68.5,0.27
18,27,72,63,126,8,8,6,8,8,4.5,6.5,12.5,14.5,28.5,66.5,0.308
18,27,69,72,135,8,8,6,6,6,4.5,6.5,12.0,12.5,23.0,58.5,0.268
18,27,69,72,132,8,8,6,6,6,4.5,6.5,12.0,12.5,22.5,58.0,0.279
18,27,69,72,135,8,8,6,6,8,4.5,6.5,12.0,12.5,30.5,66.0,0.269
18,27,69,72,126,8,8,6,6,8,4.5,6.5,12.0,12.5,28.5,64.0,0.297
18,27,69,69,135,8,8,6,6,6,4.5,6.5,12.0,12.0,23.0,58.0,0.265
18,27,69,69,132,8,8,6,6,6,4.5,6.5,12.0,12.0,22.5,57.5,0.277
18,27,69,69,135,8,8,6,6,8,4.5,6.5,12.0,12.0,30.5,65.5,0.2725
18,27,69,69,126,8,8,6,6,8,4.5,6.5,12.0,12.0,28.5,63.5,0.2995
18,27,69,72,135,8,8,6,8,6,4.5,6.5,12.0,16.5,23.0,62.5,0.2565
18,27,69,72,132,8,8,6,8,6,4.5,6.5,12.0,16.5,22.5,62.0,0.265
18,27,69,72,135,8,8,6,8,8,4.5,6.5,12.0,16.5,30.5,70.0,0.259
18,27,69,72,126,8,8,6,8,8,4.5,6.5,12.0,16.5,28.5,68.0,0.2775
18,27,69,63,135,8,8,6,8,6,4.5,6.5,12.0,14.5,23.0,60.5,0.2705
18,27,69,63,132,8,8,6,8,6,4.5,6.5,12.0,14.5,22.5,60.0,0.2775
18,27,69,63,135,8,8,6,8,8,4.5,6.5,12.0,14.5,30.5,68.0,0.274
18,27,69,63,126,8,8,6,8,8,4.5,6.5,12.0,14.5,28.5,66.0,0.2985
18,27,72,72,135,8,8,8,6,6,4.5,6.5,16.5,12.5,23.0,63.0,0.2535
18,27,72,72,132,8,8,8,6,6,4.5,6.5,16.5,12.5,22.5,62.5,0.2685
18,27,72,72,135,8,8,8,6,8,4.5,6.5,16.5,12.5,30.5,70.5,0.2555
18,27,72,72,126,8,8,8,6,8,4.5,6.5,16.5,12.5,28.5,68.5,0.291
18,27,72,69,135,8,8,8,6,6,4.5,6.5,16.5,12.0,23.0,62.5,0.254
18,27,72,69,132,8,8,8,6,6,4.5,6.5,16.5,12.0,22.5,62.0,0.266
18,27,72,69,135,8,8,8,6,8,4.5,6.5,16.5,12.0,30.5,70.0,0.257
18,27,72,69,126,8,8,8,6,8,4.5,6.5,16.5,12.0,28.5,68.0,0.2865
18,27,72,72,135,8,8,8,8,6,4.5,6.5,16.5,16.5,23.0,67.0,0.25
18,27,72,72,132,8,8,8,8,6,4.5,6.5,16.5,16.5,22.5,66.5,0.262
18,27,72,72,135,8,8,8,8,8,4.5,6.5,16.5,16.5,30.5,74.5,0.25
18,27,72,72,126,8,8,8,8,8,4.5,6.5,16.5,16.5,28.5,72.5,0.28
18,27,72,63,135,8,8,8,8,6,4.5,6.5,16.5,14.5,23.0,65.0,0.269
18,27,72,63,132,8,8,8,8,6,4.5,6.5,16.5,14.5,22.5,64.5,0.281
18,27,72,63,135,8,8,8,8,8,4.5,6.5,16.5,14.5,30.5,72.5,0.2745
18,27,72,63,126,8,8,8,8,8,4.5,6.5,16.5,14.5,28.5,70.5,0.3085
18,27,63,72,135,8,8,8,6,6,4.5,6.5,14.5,12.5,23.0,61.0,0.2105
18,27,63,72,132,8,8,8,6,6,4.5,6.5,14.5,12.5,22.5,60.5,0.2145
18,27,63,72,135,8,8,8,6,8,4.5,6.5,14.5,12.5,30.5,68.5,0.2125
18,27,63,72,126,8,8,8,6,8,4.5,6.5,14.5,12.5,28.5,66.5,0.2195
18,27,63,69,135,8,8,8,6,6,4.5,6.5,14.5,12.0,23.0,60.5,0.2115
18,27,63,69,132,8,8,8,6,6,4.5,6.5,14.5,12.0,22.5,60.0,0.2115
18,27,63,69,135,8,8,8,6,8,4.5,6.5,14.5,12.0,30.5,68.0,0.21
18,27,63,69,126,8,8,8,6,8,4.5,6.5,14.5,12.0,28.5,66.0,0.221
18,27,63,72,135,8,8,8,8,6,4.5,6.5,14.5,16.5,23.0,65.0,0.2045
18,27,63,72,132,8,8,8,8,6,4.5,6.5,14.5,16.5,22.5,64.5,0.2085
18,27,63,72,135,8,8,8,8,8,4.5,6.5,14.5,16.5,30.5,72.5,0.209
18,27,63,72,126,8,8,8,8,8,4.5,6.5,14.5,16.5,28.5,70.5,0.212
18,27,63,63,135,8,8,8,8,6,4.5,6.5,14.5,14.5,23.0,63.0,0.2065
18,27,63,63,132,8,8,8,8,6,4.5,6.5,14.5,14.5,22.5,62.5,0.2085
18,27,63,63,135,8,8,8,8,8,4.5,6.5,14.5,14.5,30.5,70.5,0.211
18,27,63,63,126,8,8,8,8,8,4.5,6.5,14.5,14.5,28.5,68.5,0.2205
9,36,72,72,135,8,6,6,6,6,2.5,6.5,12.5,12.5,23.0,57.0,0.197
9,36,72,72,132,8,6,6,6,6,2.5,6.5,12.5,12.5,22.5,56.5,0.1995
9,36,72,72,135,8,6,6,6,8,2.5,6.5,12.5,12.5,30.5,64.5,0.1995
9,36,72,72,126,8,6,6,6,8,2.5,6.5,12.5,12.5,28.5,62.5,0.2115
9,36,72,69,135,8,6,6,6,6,2.5,6.5,12.5,12.0,23.0,56.5,0.1945
9,36,72,69,132,8,6,6,6,6,2.5,6.5,12.5,12.0,22.5,56.0,0.201
9,36,72,69,135,8,6,6,6,8,2.5,6.5,12.5,12.0,30.5,64.0,0.199
9,36,72,69,126,8,6,6,6,8,2.5,6.5,12.5,12.0,28.5,62.0,0.213
9,36,72,72,135,8,6,6,8,6,2.5,6.5,12.5,16.5,23.0,61.0,0.1985
9,36,72,72,132,8,6,6,8,6,2.5,6.5,12.5,16.5,22.5,60.5,0.2045
9,36,72,72,135,8,6,6,8,8,2.5,6.5,12.5,16.5,30.5,68.5,0.1995
9,36,72,72,126,8,6,6,8,8,2.5,6.5,12.5,16.5,28.5,66.5,0.213
9,36,72,63,135,8,6,6,8,6,2.5,6.5,12.5,14.5,23.0,59.0,0.2095
9,36,72,63,132,8,6,6,8,6,2.5,6.5,12.5,14.5,22.5,58.5,0.21
9,36,72,63,135,8,6,6,8,8,2.5,6.5,12.5,14.5,30.5,66.5,0.209
9,36,72,63,126,8,6,6,8,8,2.5,6.5,12.5,14.5,28.5,64.5,0.2175
9,36,69,72,135,8,6,6,6,6,2.5,6.5,12.0,12.5,23.0,56.5,0.211
9,36,69,72,132,8,6,6,6,6,2.5,6.5,12.0,12.5,22.5,56.0,0.214
9,36,69,72,135,8,6,6,6,8,2.5,6.5,12.0,12.5,30.5,64.0,0.2135
9,36,69,72,126,8,6,6,6,8,2.5,6.5,12.0,12.5,28.5,62.0,0.2185
9,36,69,69,135,8,6,6,6,6,2.5,6.5,12.0,12.0,23.0,56.0,0.212
9,36,69,69,132,8,6,6,6,6,2.5,6.5,12.0,12.0,22.5,55.5,0.2155
9,36,69,69,135,8,6,6,6,8,2.5,6.5,12.0,12.0,30.5,63.5,0.2135
9,36,69,69,126,8,6,6,6,8,2.5,6.5,12.0,12.0,28.5,61.5,0.2195
9,36,69,72,135,8,6,6,8,6,2.5,6.5,12.0,16.5,23.0,60.5,0.2115
9,36,69,72,132,8,6,6,8,6,2.5,6.5,12.0,16.5,22.5,60.0,0.2115
9,36,69,72,135,8,6,6,8,8,2.5,6.5,12.0,16.5,30.5,68.0,0.2125
9,36,69,72,126,8,6,6,8,8,2.5,6.5,12.0,16.5,28.5,66.0,0.214
9,36,69,63,135,8,6,6,8,6,2.5,6.5,12.0,14.5,23.0,58.5,0.2125
9,36,69,63,132,8,6,6,8,6,2.5,6.5,12.0,14.5,22.5,58.0,0.2145
9,36,69,63,135,8,6,6,8,8,2.5,6.5,12.0,14.5,30.5,66.0,0.2145
9,36,69,63,126,8,6,6,8,8,2.5,6.5,12.0,14.5,28.5,64.0,0.218
9,36,72,72,135,8,6,8,6,6,2.5,6.5,16.5,12.5,23.0,61.0,0.1945
9,36,72,72,132,8,6,8,6,6,2.5,6.5,16.5,12.5,22.5,60.5,0.2015
9,36,72,72,135,8,6,8,6,8,2.5,6.5,16.5,12.5,30.5,68.5,0.1975
9,36,72,72,126,8,6,8,6,8,2.5,6.5,16.5,12.5,28.5,66.5,0.205
9,36,72,69,135,8,6,8,6,6,2.5,6.5,16.5,12.0,23.0,60.5,0.196
9,36,72,69,132,8,6,8,6,6,2.5,6.5,16.5,12.0,22.5,60.0,0.2005
9,36,72,69,135,8,6,8,6,8,2.5,6.5,16.5,12.0,30.5,68.0,0.1945
9,36,72,69,126,8,6,8,6,8,2.5,6.5,16.5,12.0,28.5,66.0,0.2075
9,36,72,72,135,8,6,8,8,6,2.5,6.5,16.5,16.5,23.0,65.0,0.2005
9,36,72,72,132,8,6,8,8,6,2.5,6.5,16.5,16.5,22.5,64.5,0.201
9,36,72,72,135,8,6,8,8,8,2.5,6.5,16.5,16.5,30.5,72.5,0.1995
9,36,72,72,126,8,6,8,8,8,2.5,6.5,16.5,16.5,28.5,70.5,0.209
9,36,72,63,135,8,6,8,8,6,2.5,6.5,16.5,14.5,23.0,63.0,0.2045
9,36,72,63,132,8,6,8,8,6,2.5,6.5,16.5,14.5,22.5,62.5,0.209
9,36,72,63,135,8,6,8,8,8,2.5,6.5,16.5,14.5,30.5,70.5,0.208
9,36,72,63,126,8,6,8,8,8,2.5,6.5,16.5,14.5,28.5,68.5,0.214
9,36,63,72,135,8,6,8,6,6,2.5,6.5,14.5,12.5,23.0,59.0,0.194
9,36,63,72,132,8,6,8,6,6,2.5,6.5,14.5,12.5,22.5,58.5,0.196
9,36,63,72,135,8,6,8,6,8,2.5,6.5,14.5,12.5,30.5,66.5,0.195
9,36,63,72,126,8,6,8,6,8,2.5,6.5,14.5,12.5,28.5,64.5,0.196
9,36,63,69,135,8,6,8,6,6,2.5,6.5,14.5,12.0,23.0,58.5,0.193
9,36,63,69,132,8,6,8,6,6,2.5,6.5,14.5,12.0,22.5,58.0,0.194
9,36,63,69,135,8,6,8,6,8,2.5,6.5,14.5,12.0,30.5,66.0,0.196
9,36,63,69,126,8,6,8,6,8,2.5,6.5,14.5,12.0,28.5,64.0,0.1935
9,36,63,72,135,8,6,8,8,6,2.5,6.5,14.5,16.5,23.0,63.0,0.194
9,36,63,72,132,8,6,8,8,6,2.5,6.5,14.5,16.5,22.5,62.5,0.194
9,36,63,72,135,8,6,8,8,8,2.5,6.5,14.5,16.5,30.5,70.5,0.1955
9,36,63,72,126,8,6,8,8,8,2.5,6.5,14.5,16.5,28.5,68.5,0.192
9,36,63,63,135,8,6,8,8,6,2.5,6.5,14.5,14.5,23.0,61.0,0.188
9,36,63,63,132,8,6,8,8,6,2.5,6.5,14.5,14.5,22.5,60.5,0.1845
9,36,63,63,135,8,6,8,8,8,2.5,6.5,14.5,14.5,30.5,68.5,0.1925
9,36,63,63,126,8,6,8,8,8,2.5,6.5,14.5,14.5,28.5,66.5,0.186
9,33,72,72,135,8,6,6,6,6,2.5,6.0,12.5,12.5,23.0,56.5,0.1595
9,33,72,72,132,8,6,6,6,6,2.5,6.0,12.5,12.5,22.5,56.0,0.166
9,33,72,72,135,8,6,6,6,8,2.5,6.0,12.5,12.5,30.5,64.0,0.16
9,33,72,72,126,8,6,6,6,8,2.5,6.0,12.5,12.5,28.5,62.0,0.173
9,33,72,69,135,8,6,6,6,6,2.5,6.0,12.5,12.0,23.0,56.0,0.158
9,33,72,69,132,8,6,6,6,6,2.5,6.0,12.5,12.0,22.5,55.5,0.164
9,33,72,69,135,8,6,6,6,8,2.5,6.0,12.5,12.0,30.5,63.5,0.159
9,33,72,69,126,8,6,6,6,8,2.5,6.0,12.5,12.0,28.5,61.5,0.1695
9,33,72,72,135,8,6,6,8,6,2.5,6.0,12.5,16.5,23.0,60.5,0.1655
9,33,72,72,132,8,6,6,8,6,2.5,6.0,12.5,16.5,22.5,60.0,0.17
9,33,72,72,135,8,6,6,8,8,2.5,6.0,12.5,16.5,30.5,68.0,0.164
9,33,72,72,126,8,6,6,8,8,2.5,6.0,12.5,16.5,28.5,66.0,0.174
9,33,72,63,135,8,6,6,8,6,2.5,6.0,12.5,14.5,23.0,58.5,0.17
9,33,72,63,132,8,6,6,8,6,2.5,6.0,12.5,14.5,22.5,58.0,0.1745
9,33,72,63,135,8,6,6,8,8,2.5,6.0,12.5,14.5,30.5,66.0,0.1685
9,33,72,63,126,8,6,6,8,8,2.5,6.0,12.5,14.5,28.5,64.0,0.1845
9,33,69,72,135,8,6,6,6,6,2.5,6.0,12.0,12.5,23.0,56.0,0.1775
