conv1_pruning,conv2_pruning,conv3_pruning,conv4_pruning,conv5_pruning,conv1_bits,conv2_bits,conv3_bits,conv4_bits,conv5_bits,conv1_bram,conv2_bram,conv3_bram,conv4_bram,conv5_bram,brams,accuracy
18,36,72,66,132,6,6,8,6,6,3.5,6.5,16.5,11.5,22.5,60.5,0.9686666666666667
18,36,72,66,129,6,6,8,6,6,3.5,6.5,16.5,11.5,22.0,60.0,0.9631666666666666
18,36,72,66,135,6,6,8,6,8,3.5,6.5,16.5,11.5,30.5,68.5,0.9683333333333334
18,36,72,66,126,6,6,8,6,8,3.5,6.5,16.5,11.5,28.5,66.5,0.9518333333333333
18,36,72,66,117,6,6,8,6,8,3.5,6.5,16.5,11.5,26.5,64.5,0.8813333333333333
18,36,72,72,135,6,6,8,8,6,3.5,6.5,16.5,16.5,23.0,66.0,0.976
18,36,72,72,132,6,6,8,8,6,3.5,6.5,16.5,16.5,22.5,65.5,0.9753333333333334
18,36,72,72,129,6,6,8,8,6,3.5,6.5,16.5,16.5,22.0,65.0,0.9725
18,36,72,72,135,6,6,8,8,8,3.5,6.5,16.5,16.5,30.5,73.5,0.9761666666666666
18,36,72,72,126,6,6,8,8,8,3.5,6.5,16.5,16.5,28.5,71.5,0.9643333333333334
18,36,72,72,117,6,6,8,8,8,3.5,6.5,16.5,16.5,26.5,69.5,0.9051666666666667
18,36,72,63,135,6,6,8,8,6,3.5,6.5,16.5,14.5,23.0,64.0,0.9611666666666666
18,36,72,63,132,6,6,8,8,6,3.5,6.5,16.5,14.5,22.5,63.5,0.9605
18,36,72,63,129,6,6,8,8,6,3.5,6.5,16.5,14.5,22.0,63.0,0.9601666666666666
18,36,72,63,135,6,6,8,8,8,3.5,6.5,16.5,14.5,30.5,71.5,0.9596666666666667
18,36,72,63,126,6,6,8,8,8,3.5,6.5,16.5,14.5,28.5,69.5,0.9468333333333333
18,36,72,63,117,6,6,8,8,8,3.5,6.5,16.5,14.5,26.5,67.5,0.8715
18,36,72,54,135,6,6,8,8,6,3.5,6.5,16.5,12.5,23.0,62.0,0.9191666666666667
18,36,72,54,132,6,6,8,8,6,3.5,6.5,16.5,12.5,22.5,61.5,0.9168333333333333
18,36,72,54,129,6,6,8,8,6,3.5,6.5,16.5,12.5,22.0,61.0,0.9123333333333333
18,36,72,54,135,6,6,8,8,8,3.5,6.5,16.5,12.5,30.5,69.5,0.9171666666666667
18,36,72,54,126,6,6,8,8,8,3.5,6.5,16.5,12.5,28.5,67.5,0.8911666666666667
18,36,72,54,117,6,6,8,8,8,3.5,6.5,16.5,12.5,26.5,65.5,0.7966666666666666
18,36,63,72,135,6,6,8,6,6,3.5,6.5,14.5,12.5,23.0,60.0,0.9466666666666667
18,36,63,72,132,6,6,8,6,6,3.5,6.5,14.5,12.5,22.5,59.5,0.945
18,36,63,72,129,6,6,8,6,6,3.5,6.5,14.5,12.5,22.0,59.0,0.9395
18,36,63,72,135,6,6,8,6,8,3.5,6.5,14.5,12.5,30.5,67.5,0.9426666666666667
18,36,63,72,126,6,6,8,6,8,3.5,6.5,14.5,12.5,28.5,65.5,0.9216666666666666
18,36,63,72,117,6,6,8,6,8,3.5,6.5,14.5,12.5,26.5,63.5,0.8593333333333333
18,36,63,69,135,6,6,8,6,6,3.5,6.5,14.5,12.0,23.0,59.5,0.9443333333333334
18,36,63,69,132,6,6,8,6,6,3.5,6.5,14.5,12.0,22.5,59.0,0.9421666666666667
18,36,63,69,129,6,6,8,6,6,3.5,6.5,14.5,12.0,22.0,58.5,0.933
18,36,63,69,135,6,6,8,6,8,3.5,6.5,14.5,12.0,30.5,67.0,0.9401666666666667
18,36,63,69,126,6,6,8,6,8,3.5,6.5,14.5,12.0,28.5,65.0,0.9151666666666667
18,36,63,69,117,6,6,8,6,8,3.5,6.5,14.5,12.0,26.5,63.0,0.8428333333333333
18,36,63,66,135,6,6,8,6,6,3.5,6.5,14.5,11.5,23.0,59.0,0.9413333333333334
18,36,63,66,132,6,6,8,6,6,3.5,6.5,14.5,11.5,22.5,58.5,0.9401666666666667
18,36,63,66,129,6,6,8,6,6,3.5,6.5,14.5,11.5,22.0,58.0,0.9295
18,36,63,66,135,6,6,8,6,8,3.5,6.5,14.5,11.5,30.5,66.5,0.9375
18,36,63,66,126,6,6,8,6,8,3.5,6.5,14.5,11.5,28.5,64.5,0.9098333333333334
18,36,63,66,117,6,6,8,6,8,3.5,6.5,14.5,11.5,26.5,62.5,0.8375
18,36,63,72,135,6,6,8,8,6,3.5,6.5,14.5,16.5,23.0,64.0,0.9476666666666667
18,36,63,72,132,6,6,8,8,6,3.5,6.5,14.5,16.5,22.5,63.5,0.9483333333333334
18,36,63,72,129,6,6,8,8,6,3.5,6.5,14.5,16.5,22.0,63.0,0.9425
18,36,63,72,135,6,6,8,8,8,3.5,6.5,14.5,16.5,30.5,71.5,0.9463333333333334
18,36,63,72,126,6,6,8,8,8,3.5,6.5,14.5,16.5,28.5,69.5,0.9288333333333333
18,36,63,72,117,6,6,8,8,8,3.5,6.5,14.5,16.5,26.5,67.5,0.8711666666666666
18,36,63,63,135,6,6,8,8,6,3.5,6.5,14.5,14.5,23.0,62.0,0.9296666666666666
18,36,63,63,132,6,6,8,8,6,3.5,6.5,14.5,14.5,22.5,61.5,0.9288333333333333
18,36,63,63,129,6,6,8,8,6,3.5,6.5,14.5,14.5,22.0,61.0,0.9205
18,36,63,63,135,6,6,8,8,8,3.5,6.5,14.5,14.5,30.5,69.5,0.9253333333333333
18,36,63,63,126,6,6,8,8,8,3.5,6.5,14.5,14.5,28.5,67.5,0.896
18,36,63,63,117,6,6,8,8,8,3.5,6.5,14.5,14.5,26.5,65.5,0.8238333333333333
18,36,63,54,135,6,6,8,8,6,3.5,6.5,14.5,12.5,23.0,60.0,0.8841666666666667
18,36,63,54,132,6,6,8,8,6,3.5,6.5,14.5,12.5,22.5,59.5,0.8828333333333334
18,36,63,54,129,6,6,8,8,6,3.5,6.5,14.5,12.5,22.0,59.0,0.8686666666666667
18,36,63,54,135,6,6,8,8,8,3.5,6.5,14.5,12.5,30.5,67.5,0.8758333333333334
18,36,63,54,126,6,6,8,8,8,3.5,6.5,14.5,12.5,28.5,65.5,0.8401666666666666
18,36,63,54,117,6,6,8,8,8,3.5,6.5,14.5,12.5,26.5,63.5,0.7601666666666667
18,36,54,72,135,6,6,8,6,6,3.5,6.5,12.5,12.5,23.0,58.0,0.8696666666666667
18,36,54,72,132,6,6,8,6,6,3.5,6.5,12.5,12.5,22.5,57.5,0.8703333333333333
18,36,54,72,129,6,6,8,6,6,3.5,6.5,12.5,12.5,22.0,57.0,0.8666666666666667
18,36,54,72,135,6,6,8,6,8,3.5,6.5,12.5,12.5,30.5,65.5,0.8633333333333333
18,36,54,72,126,6,6,8,6,8,3.5,6.5,12.5,12.5,28.5,63.5,0.851
18,36,54,72,117,6,6,8,6,8,3.5,6.5,12.5,12.5,26.5,61.5,0.8201666666666667
18,36,54,69,135,6,6,8,6,6,3.5,6.5,12.5,12.0,23.0,57.5,0.8716666666666667
18,36,54,69,132,6,6,8,6,6,3.5,6.5,12.5,12.0,22.5,57.0,0.8721666666666666
18,36,54,69,129,6,6,8,6,6,3.5,6.5,12.5,12.0,22.0,56.5,0.863
18,36,54,69,135,6,6,8,6,8,3.5,6.5,12.5,12.0,30.5,65.0,0.861
18,36,54,69,126,6,6,8,6,8,3.5,6.5,12.5,12.0,28.5,63.0,0.8456666666666667
18,36,54,69,117,6,6,8,6,8,3.5,6.5,12.5,12.0,26.5,61.0,0.8098333333333333
18,36,54,66,135,6,6,8,6,6,3.5,6.5,12.5,11.5,23.0,57.0,0.8501666666666666
18,36,54,66,132,6,6,8,6,6,3.5,6.5,12.5,11.5,22.5,56.5,0.8506666666666667
18,36,54,66,129,6,6,8,6,6,3.5,6.5,12.5,11.5,22.0,56.0,0.84
18,36,54,66,135,6,6,8,6,8,3.5,6.5,12.5,11.5,30.5,64.5,0.845
18,36,54,66,126,6,6,8,6,8,3.5,6.5,12.5,11.5,28.5,62.5,0.8223333333333334
18,36,54,66,117,6,6,8,6,8,3.5,6.5,12.5,11.5,26.5,60.5,0.7955
18,36,54,72,135,6,6,8,8,6,3.5,6.5,12.5,16.5,23.0,62.0,0.8751666666666666
18,36,54,72,132,6,6,8,8,6,3.5,6.5,12.5,16.5,22.5,61.5,0.8758333333333334
18,36,54,72,129,6,6,8,8,6,3.5,6.5,12.5,16.5,22.0,61.0,0.8733333333333333
18,36,54,72,135,6,6,8,8,8,3.5,6.5,12.5,16.5,30.5,69.5,0.8623333333333333
18,36,54,72,126,6,6,8,8,8,3.5,6.5,12.5,16.5,28.5,67.5,0.8548333333333333
18,36,54,72,117,6,6,8,8,8,3.5,6.5,12.5,16.5,26.5,65.5,0.8306666666666667
18,36,54,63,135,6,6,8,8,6,3.5,6.5,12.5,14.5,23.0,60.0,0.8511666666666666
18,36,54,63,132,6,6,8,8,6,3.5,6.5,12.5,14.5,22.5,59.5,0.8535
18,36,54,63,129,6,6,8,8,6,3.5,6.5,12.5,14.5,22.0,59.0,0.8491666666666666
18,36,54,63,135,6,6,8,8,8,3.5,6.5,12.5,14.5,30.5,67.5,0.8415
18,36,54,63,126,6,6,8,8,8,3.5,6.5,12.5,14.5,28.5,65.5,0.8211666666666667
18,36,54,63,117,6,6,8,8,8,3.5,6.5,12.5,14.5,26.5,63.5,0.791
18,36,54,54,135,6,6,8,8,6,3.5,6.5,12.5,12.5,23.0,58.0,0.7625
18,36,54,54,132,6,6,8,8,6,3.5,6.5,12.5,12.5,22.5,57.5,0.7718333333333334
18,36,54,54,129,6,6,8,8,6,3.5,6.5,12.5,12.5,22.0,57.0,0.7678333333333334
18,36,54,54,135,6,6,8,8,8,3.5,6.5,12.5,12.5,30.5,65.5,0.7566666666666667
18,36,54,54,126,6,6,8,8,8,3.5,6.5,12.5,12.5,28.5,63.5,0.7476666666666667
18,36,54,54,117,6,6,8,8,8,3.5,6.5,12.5,12.5,26.5,61.5,0.7341666666666666
18,33,72,72,135,6,6,6,6,6,3.5,6.0,12.5,12.5,23.0,57.5,0.9616666666666667
18,33,72,72,132,6,6,6,6,6,3.5,6.0,12.5,12.5,22.5,57.0,0.9611666666666666
18,33,72,72,129,6,6,6,6,6,3.5,6.0,12.5,12.5,22.0,56.5,0.9595
18,33,72,72,135,6,6,6,6,8,3.5,6.0,12.5,12.5,30.5,65.0,0.9571666666666667
18,33,72,72,126,6,6,6,6,8,3.5,6.0,12.5,12.5,28.5,63.0,0.953
18,33,72,72,117,6,6,6,6,8,3.5,6.0,12.5,12.5,26.5,61.0,0.8905
18,33,72,69,135,6,6,6,6,6,3.5,6.0,12.5,12.0,23.0,57.0,0.9583333333333334
18,33,72,69,132,6,6,6,6,6,3.5,6.0,12.5,12.0,22.5,56.5,0.959
18,33,72,69,129,6,6,6,6,6,3.5,6.0,12.5,12.0,22.0,56.0,0.9556666666666667
18,33,72,69,135,6,6,6,6,8,3.5,6.0,12.5,12.0,30.5,64.5,0.9548333333333333
18,33,72,69,126,6,6,6,6,8,3.5,6.0,12.5,12.0,28.5,62.5,0.947
18,33,72,69,117,6,6,6,6,8,3.5,6.0,12.5,12.0,26.5,60.5,0.8753333333333333
18,33,72,66,135,6,6,6,6,6,3.5,6.0,12.5,11.5,23.0,56.5,0.9601666666666666
18,33,72,66,132,6,6,6,6,6,3.5,6.0,12.5,11.5,22.5,56.0,0.9595
18,33,72,66,129,6,6,6,6,6,3.5,6.0,12.5,11.5,22.0,55.5,0.9591666666666666
18,33,72,66,135,6,6,6,6,8,3.5,6.0,12.5,11.5,30.5,64.0,0.9583333333333334
18,33,72,66,126,6,6,6,6,8,3.5,6.0,12.5,11.5,28.5,62.0,0.947
18,33,72,66,117,6,6,6,6,8,3.5,6.0,12.5,11.5,26.5,60.0,0.8711666666666666
18,33,72,72,135,6,6,6,8,6,3.5,6.0,12.5,16.5,23.0,61.5,0.964
18,33,72,72,132,6,6,6,8,6,3.5,6.0,12.5,16.5,22.5,61.0,0.9633333333333334
18,33,72,72,129,6,6,6,8,6,3.5,6.0,12.5,16.5,22.0,60.5,0.963
18,33,72,72,135,6,6,6,8,8,3.5,6.0,12.5,16.5,30.5,69.0,0.961
18,33,72,72,126,6,6,6,8,8,3.5,6.0,12.5,16.5,28.5,67.0,0.9556666666666667
18,33,72,72,117,6,6,6,8,8,3.5,6.0,12.5,16.5,26.5,65.0,0.8985
18,33,72,63,135,6,6,6,8,6,3.5,6.0,12.5,14.5,23.0,59.5,0.933
18,33,72,63,132,6,6,6,8,6,3.5,6.0,12.5,14.5,22.5,59.0,0.9353333333333333
18,33,72,63,129,6,6,6,8,6,3.5,6.0,12.5,14.5,22.0,58.5,0.939
18,33,72,63,135,6,6,6,8,8,3.5,6.0,12.5,14.5,30.5,67.0,0.9341666666666667
18,33,72,63,126,6,6,6,8,8,3.5,6.0,12.5,14.5,28.5,65.0,0.9321666666666667
18,33,72,63,117,6,6,6,8,8,3.5,6.0,12.5,14.5,26.5,63.0,0.86
18,33,72,54,135,6,6,6,8,6,3.5,6.0,12.5,12.5,23.0,57.5,0.8778333333333334
18,33,72,54,132,6,6,6,8,6,3.5,6.0,12.5,12.5,22.5,57.0,0.8793333333333333
18,33,72,54,129,6,6,6,8,6,3.5,6.0,12.5,12.5,22.0,56.5,0.8805
18,33,72,54,135,6,6,6,8,8,3.5,6.0,12.5,12.5,30.5,65.0,0.875
18,33,72,54,126,6,6,6,8,8,3.5,6.0,12.5,12.5,28.5,63.0,0.8708333333333333
18,33,72,54,117,6,6,6,8,8,3.5,6.0,12.5,12.5,26.5,61.0,0.7836666666666666
18,33,69,72,135,6,6,6,6,6,3.5,6.0,12.0,12.5,23.0,57.0,0.949
18,33,69,72,132,6,6,6,6,6,3.5,6.0,12.0,12.5,22.5,56.5,0.9483333333333334
18,33,69,72,129,6,6,6,6,6,3.5,6.0,12.0,12.5,22.0,56.0,0.9496666666666667
18,33,69,72,135,6,6,6,6,8,3.5,6.0,12.0,12.5,30.5,64.5,0.951
18,33,69,72,126,6,6,6,6,8,3.5,6.0,12.0,12.5,28.5,62.5,0.9425
18,33,69,72,117,6,6,6,6,8,3.5,6.0,12.0,12.5,26.5,60.5,0.8745
18,33,69,69,135,6,6,6,6,6,3.5,6.0,12.0,12.0,23.0,56.5,0.9478333333333333
18,33,69,69,132,6,6,6,6,6,3.5,6.0,12.0,12.0,22.5,56.0,0.9456666666666667
18,33,69,69,129,6,6,6,6,6,3.5,6.0,12.0,12.0,22.0,55.5,0.9423333333333334
18,33,69,69,135,6,6,6,6,8,3.5,6.0,12.0,12.0,30.5,64.0,0.9495
18,33,69,69,126,6,6,6,6,8,3.5,6.0,12.0,12.0,28.5,62.0,0.9338333333333333
